episode_id,scene_seed,instruction_zh,parsed_instruction_json,normalized_target_label_zh,normalized_target_label_en,target_name,target_type,target_color,target_position_x,target_position_y,target_position_z,candidate_id,action_x,action_y,action_z,dx_to_target,dy_to_target,dz_to_target,distance_to_target_center,neighbor_clearance,table_clearance,yaw,gripper_width,approach_height,center_score,reachability_score,collision_score,height_score,gripper_width_score,yaw_score,baseline_score,selected,executed,label_available,label_source,success,debug_attach_on_grasp,attach_mode,attached,natural_physics_success,rgb_path,depth_path,object_states_path,candidate_json_path,error_msg
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,2,0.6235341570856159,0.07596052477648807,0.065,0.06000000000000005,0.0,-0.0050000000000000044,0.06020797289396153,0.1728635635268795,0.045,0.0,0.025,0.15,0.24999999999999933,0.8152208897452529,0.44999999999999996,1.0,1.0,1.0,0.6280441779490504,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,3,0.5635341570856158,0.015960524776488072,0.065,0.0,-0.06,-0.0050000000000000044,0.06020797289396147,0.1400480713899338,0.045,0.7853981633974483,0.025,0.15,0.25,0.8606754351997983,0.4,1.0,1.0,1.0,0.6271350870399597,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,9,0.5635341570856158,0.13596052477648807,0.075,0.0,0.06,0.0049999999999999906,0.06020797289396147,0.11120392472791574,0.05499999999999999,1.5707963267948966,0.02,0.15,0.25,0.8237865463109094,0.44999999999999996,1.0,0.9,1.0,0.619757309262182,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,4,0.5635341570856158,0.13596052477648807,0.065,0.0,0.06,-0.0050000000000000044,0.06020797289396147,0.11120392472791574,0.045,2.356194490192345,0.025,0.15,0.25,0.8206754351997982,0.4,1.0,1.0,1.0,0.6191350870399597,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,11,0.6235341570856159,0.10596052477648807,0.055,0.06000000000000005,0.03,-0.015000000000000006,0.06873863542433765,0.16952236929880066,0.035,1.5707963267948966,0.025,0.15,0.16147450843757827,0.8021097786341417,0.44999999999999996,1.0,1.0,1.0,0.5988643082581019,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,12,0.5335341570856158,0.015960524776488072,0.065,-0.030000000000000027,-0.06,-0.0050000000000000044,0.06726812023536856,0.11646930605258093,0.045,1.5707963267948966,0.035,0.15,0.16147450843757882,0.873402707927071,0.44999999999999996,1.0,0.7999999999999999,1.0,0.5931228941166878,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,15,0.6235341570856159,0.04596052477648807,0.055,0.06000000000000005,-0.03,-0.015000000000000006,0.06873863542433765,0.1804710786855086,0.035,0.7853981633974483,0.025,0.15,0.16147450843757827,0.8221097786341417,0.4,1.0,1.0,1.0,0.5928643082581019,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,1,0.5035341570856158,0.07596052477648807,0.065,-0.06000000000000005,0.0,-0.0050000000000000044,0.06020797289396153,0.05775687742381595,0.045,2.356194490192345,0.025,0.15,0.24999999999999933,0.8661299806543438,0.2099059484071718,1.0,1.0,1.0,0.5902071858123029,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,13,0.6235341570856159,0.015960524776488072,0.055,0.06000000000000005,-0.06,-0.015000000000000006,0.08616843969807048,0.19190656709358297,0.035,1.5707963267948966,0.02,0.15,0.0,0.8321097786341417,0.44999999999999996,1.0,0.9,1.0,0.5464219557268284,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,8,0.5035341570856158,0.015960524776488072,0.09,-0.06000000000000005,-0.06,0.01999999999999999,0.08717797887081351,0.09565893779438542,0.06999999999999999,0.0,0.035,0.15,0.0,0.8939077584321216,0.4304652200747343,1.0,0.7999999999999999,1.0,0.5448745957013712,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000017,16,抓起黑色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""black cylinder"", ""normalized_target_label_zh"": ""黑色圆柱"", ""raw_instruction"": ""抓起黑色圆柱"", ""target_color"": ""black"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",黑色圆柱,black cylinder,black_cylinder_1,cylinder,black,0.5635341570856158,0.07596052477648807,0.07,7,0.5035341570856158,0.13596052477648807,0.075,-0.06000000000000005,0.06,0.0049999999999999906,0.08500000000000003,0.052537085135980516,0.05499999999999999,0.0,0.045,0.15,0.0,0.8492410917654549,0.23641688311191222,1.0,0.6000000000000001,1.0,0.4771315949754734,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000017/rgb.png,data/grasp_success_debiased/raw/episode_000017/depth.npy,data/grasp_success_debiased/raw/episode_000017/object_states.json,data/grasp_success_debiased/raw/episode_000017/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,6,0.5649262195482899,0.10885462667254081,0.09,0.0,0.0,0.039999999999999994,0.039999999999999994,0.14979477823897544,0.06999999999999999,0.0,0.03,0.15,1.0,0.8368979403916967,0.95,1.0,0.9,1.0,0.9473795880783393,True,True,True,executed,False,False,mixed,False,False,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,0,0.5649262195482899,0.10885462667254081,0.06,0.0,0.0,0.009999999999999995,0.009999999999999995,0.14979477823897544,0.039999999999999994,2.356194490192345,0.025,0.15,1.0,0.8275646070583633,0.9,1.0,1.0,1.0,0.9455129214116728,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,5,0.5649262195482899,0.10885462667254081,0.05,0.0,0.0,0.0,0.0,0.14979477823897544,0.030000000000000002,0.7853981633974483,0.04,0.15,1.0,0.8244534959472523,0.9,1.0,0.7,1.0,0.9148906991894505,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,15,0.5649262195482899,0.1388546266725408,0.05,0.0,0.03,0.0,0.03,0.15817590787223393,0.030000000000000002,1.5707963267948966,0.025,0.15,0.625,0.8144534959472522,0.44999999999999996,1.0,1.0,1.0,0.7403906991894504,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,12,0.5349262195482899,0.10885462667254081,0.06,-0.030000000000000027,0.0,0.009999999999999995,0.03162277660168382,0.12052651208121629,0.039999999999999994,2.356194490192345,0.03,0.15,0.6249999999999997,0.8402918797856361,0.4,1.0,0.9,1.0,0.7255583759571271,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,7,0.59492621954829,0.07885462667254081,0.075,0.030000000000000027,-0.03,0.024999999999999994,0.049244289008980535,0.1530061350019864,0.05499999999999999,0.0,0.03,0.15,0.4696699141100892,0.8295040009977573,0.44999999999999996,1.0,0.9,1.0,0.6868017744325783,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,1,0.50492621954829,0.10885462667254081,0.06,-0.05999999999999994,0.0,0.009999999999999995,0.060827625302982136,0.091630686088337,0.039999999999999994,1.5707963267948966,0.02,0.15,0.2500000000000008,0.8530191525129088,0.41233808739751643,1.0,0.9,1.0,0.6180714479820854,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,3,0.5649262195482899,0.04885462667254081,0.06,0.0,-0.06,0.009999999999999995,0.0608276253029822,0.11145319693283584,0.039999999999999994,0.7853981633974483,0.02,0.15,0.25,0.8475646070583635,0.4,1.0,0.9,1.0,0.6145129214116727,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,14,0.50492621954829,0.1388546266725408,0.06,-0.05999999999999994,0.03,0.009999999999999995,0.06782329983125263,0.10385230173590512,0.039999999999999994,0.0,0.025,0.15,0.1614745084375795,0.8430191525129088,0.44999999999999996,1.0,1.0,1.0,0.6070461830338556,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,8,0.59492621954829,0.04885462667254081,0.075,0.030000000000000027,-0.06,0.024999999999999994,0.07158910531638177,0.12920656959283022,0.05499999999999999,1.5707963267948966,0.02,0.15,0.16147450843757882,0.8395040009977573,0.44999999999999996,1.0,0.9,1.0,0.5963431527308252,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,2,0.6249262195482899,0.10885462667254081,0.06,0.05999999999999994,0.0,0.009999999999999995,0.060827625302982136,0.1948715935051185,0.039999999999999994,1.5707963267948966,0.04,0.15,0.2500000000000008,0.8021100616038179,0.44999999999999996,1.0,0.7,1.0,0.5954220123207639,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,9,0.50492621954829,0.1388546266725408,0.09,-0.05999999999999994,0.03,0.039999999999999994,0.0781024967590665,0.10385230173590512,0.06999999999999999,2.356194490192345,0.03,0.15,0.1614745084375795,0.8523524858462421,0.4,1.0,0.9,1.0,0.5889128497005224,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,4,0.5649262195482899,0.1688546266725408,0.06,0.0,0.06,0.009999999999999995,0.0608276253029822,0.17084078214208007,0.039999999999999994,2.356194490192345,0.04,0.15,0.25,0.8075646070583634,0.4,1.0,0.7,1.0,0.5865129214116727,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,13,0.5349262195482899,0.1688546266725408,0.075,-0.030000000000000027,0.06,0.024999999999999994,0.07158910531638177,0.14523032388189083,0.05499999999999999,0.7853981633974483,0.03,0.15,0.16147450843757882,0.8249585464523028,0.4,1.0,0.9,1.0,0.5834340618217343,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,10,0.6249262195482899,0.1388546266725408,0.09,0.05999999999999994,0.03,0.039999999999999994,0.0781024967590665,0.21521638326099557,0.06999999999999999,1.5707963267948966,0.04,0.15,0.1614745084375795,0.8014433949371513,0.44999999999999996,1.0,0.7,1.0,0.5687310315187041,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000018,17,抓起蓝色球,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue sphere"", ""normalized_target_label_zh"": ""蓝色球"", ""raw_instruction"": ""抓起蓝色球"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""sphere""}",蓝色球,blue sphere,blue_sphere_2,sphere,blue,0.5649262195482899,0.10885462667254081,0.05,11,0.6249262195482899,0.1688546266725408,0.09,0.05999999999999994,0.06,0.039999999999999994,0.09380831519646855,0.2250082188892958,0.06999999999999999,0.7853981633974483,0.04,0.15,0.0,0.7914433949371513,0.4,1.0,0.7,1.0,0.5082886789874302,False,False,False,not_executed,,False,mixed,,,data/grasp_success_debiased/raw/episode_000018/rgb.png,data/grasp_success_debiased/raw/episode_000018/depth.npy,data/grasp_success_debiased/raw/episode_000018/object_states.json,data/grasp_success_debiased/raw/episode_000018/candidates.json,
episode_000019,18,抓起绿色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""green cube"", ""normalized_target_label_zh"": ""绿色方块"", ""raw_instruction"": ""抓起绿色方块"", ""target_color"": ""green"", ""target_position_hint"": null, ""target_type"": ""cube""}",绿色方块,green cube,green_cube_0,cube,green,0.39948490104063006,-0.003774477942678406,0.045,0,0.39948490104063006,-0.003774477942678406,0.045,0.0,0.0,0.0,0.0,0.06391275681940167,0.024999999999999998,0.0,0.025,0.15,1.0,0.8640384653696775,0.7876074056873075,1.0,0.7999999999999999,1.0,0.910329174211397,True,True,True,executed,False,False,mixed,False,False,data/grasp_success_debiased/raw/episode_000019/rgb.png,data/grasp_success_debiased/raw/episode_000019/depth.npy,data/grasp_success_debiased/raw/episode_000019/object_states.json,data/grasp_success_debiased/raw/episode_000019/candidates.json,
